Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$23.94,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.49,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.79,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.73,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.40,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.52,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.55,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.64,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$60.90,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.67,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.49,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.23,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.13,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$19.61,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$63.16,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$71.85,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.22,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.75,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$100.86,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.12,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.09,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.35,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.07,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.90,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.19,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.99,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.20,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.90,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.82,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.82,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.78,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.59,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.12,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.51,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$21.57,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.12,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$21.79,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$23.22,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.45,27
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$29.44,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.21,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.08,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$20.22,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.95,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.86,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.03,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.31,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$82.24,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.34,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.00,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.00,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$49.13,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.84,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.18,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$22.03,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.01,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.77,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$60.16,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.33,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.67,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.87,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$18.85,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.69,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.41,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.17,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.10,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.51,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$44.24,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.52,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.37,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.07,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.74,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$164.32,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.98,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.92,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.13,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$41.35,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.49,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$39.24,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.55,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.98,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.46,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.40,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$16.03,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.86,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.34,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.09,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$151.06,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.40,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.12,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$62.21,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$75.33,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$73.29,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$622.79,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.76,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.58,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$33.79,28
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$654.36,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.04,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.05,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.15,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$18.39,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.63,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.16,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$73.21,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.12,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.74,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.73,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.34,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.80,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.15,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$23.14,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$110.43,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.04,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.74,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.67,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$13.31,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.03,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.23,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.35,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.12,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.28,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.71,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.04,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.02,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$39.01,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.09,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.56,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.21,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$25.01,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.32,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.06,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.76,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$41.84,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.99,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$55.46,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.12,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.01,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.21,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$35.79,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.17,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$20.75,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.68,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.12,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.39,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$36.18,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.03,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.71,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.41,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.31,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.55,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.49,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$17.17,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$46.08,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.70,29
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.26,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.13,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.28,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$41.41,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.22,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.08,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$117.18,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.20,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.98,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$65.96,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.92,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.44,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.30,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.35,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.73,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.11,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.25,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$150.92,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.52,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.17,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.71,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$17.43,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.58,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$234.80,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.17,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.32,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$22.14,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.44,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.52,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.61,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.66,30
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$19.41,30
